city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,maintainers,curators,aggregate,rating,tz,featureId,sources
,,Shandong,CHN,772,7,,,,100470000,36.33507593620547,118.74515424940193,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""Asia/Shanghai""]",55,
,,Shanghai,CHN,468,5,,,,24240000,31.266158547445322,121.43153719907554,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""Asia/Shanghai""]",56,
,,Shanxi,CHN,135,0,,,,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""Asia/Shanghai""]",57,
,,Sichuan,CHN,548,3,,,,83410000,30.165213324835065,102.93966535826965,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""Asia/Shanghai""]",58,
,,Tianjin,CHN,155,3,,,,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""Asia/Shanghai""]",59,
,,Tibet,CHN,1,0,,,,3440000,31.88221486755922,88.74489831230724,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""Asia/Shanghai""]",60,
,,Xinjiang,CHN,76,3,,,,24870000,41.752899103285706,84.98429810398284,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""Asia/Urumqi"",""Asia/Shanghai""]",61,
,,Yunnan,CHN,180,2,,,,48300000,25.179122725058342,101.85510583221756,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""Asia/Shanghai""]",62,
,,Zhejiang,CHN,1247,1,,,,57370000,29.189050400871963,120.1641359794138,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""Asia/Shanghai""]",63,
,,,COL,539,6,,,,47698524,4.114416812000066,-72.93652033249992,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""America/Bogota""]",64,
,,,COG,4,0,,,,4954674,-0.6556773869999333,14.870201735054954,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Africa/Brazzaville""]",65,
,,,COD,51,3,,,,83301151,-4.029468688999948,21.726683794000053,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Africa/Lubumbashi""]",66,
,,,CRI,263,2,,,,4930258,9.615482479500045,-84.21760006449992,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""America/Costa_Rica""]",67,
,,,CIV,101,0,,,,24184810,7.533667911000066,-5.536220662499915,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Africa/Abidjan""]",68,
,,,HRV,586,3,,,,4292095,44.48165314050009,16.33771101500008,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Europe/Sarajevo""]",69,
,,,CUB,80,2,,,,11147407,21.528102931500058,-79.28561357349994,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""America/Havana""]",70,
,,,CYP,162,5,,,,1221549,34.910753335500104,33.197142898000095,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Asia/Nicosia""]",71,
,,,CZE,2279,9,,,,10674723,49.80312398300006,15.540038086000095,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Europe/Prague""]",72,
,,,FRO,144,0,,,,50730,62.08268870650005,-6.9691055979999135,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""Atlantic/Faroe""]",73,
,,Greenland,DNK,10,0,,,,,77.31684743914664,-36.74461070059533,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""America/Godthab""]",74,
,,,DNK,2046,52,,,,5605948,56.10986969600006,11.628916862500091,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Europe/Copenhagen""]",75,
,,,DJI,12,0,,,,865267,11.839293826500068,42.58024885700007,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Africa/Djibouti""]",76,
,,,DOM,581,20,,,,10734247,18.771246649000062,-70.13417985399988,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""America/Santo_Domingo""]",77,
,,,ECU,1595,36,,,,16290913,-1.7634670984999161,-83.4578538649999,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Etc/GMT+6""]",78,
,,,EGY,536,30,,,,97041072,26.825424706000064,30.791862752500094,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Africa/Cairo""]",79,
,,,SLV,13,0,,,,6172011,13.787057295000054,-88.9058347174999,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""America/El_Salvador""]",80,
,,,GNQ,12,0,,,,778358,2.3796428239493608,9.89327355600011,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Africa/Douala""]",81,
,,,ERI,6,0,,,,5918919,15.182425031500067,39.77066674450006,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Africa/Asmara""]",82,
,,,EST,575,1,,,,1251581,58.572233381000025,24.943451368500064,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Europe/Tallinn""]",83,
,,,SWZ,9,0,,,,1467152,-26.52995574899993,31.451547485500043,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Africa/Mbabane""]",84,
,,,ETH,16,0,,,,105350020,9.170952962500039,40.484484497000125,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Africa/Addis_Ababa""]",85,
,,,FJI,5,0,,,,920938,-17.19878971549994,178.62581910850002,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Pacific/Fiji""]",86,
,,,FIN,1041,7,,,,5491218,64.9866635165001,26.09634464500006,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Europe/Helsinki""]",87,
,,French Guiana,FRA,28,0,,,,,3.9276570495000627,-53.13299882399991,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""America/Cayenne""]",88,
,,French Polynesia,FRA,30,0,,,,,-17.6797,149.4068,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,,,
,,New Caledonia,FRA,15,0,,,,,-20.9043,165.618,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,,,
,,Reunion,FRA,145,0,,,,,-21.1351,55.2471,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,,,
,,Saint Barthelemy,FRA,5,0,,,,9793,17.903509833000072,-62.82453365799992,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""America/St_Barthelemy""]",89,
,,St Martin,FRA,11,0,,,,,18.07776461717568,-63.06228647314417,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",state,0.5098039215686274,"[""America/Marigot""]",90,
,,,GAB,7,1,,,,1772255,-0.8136401413979657,11.649647050500107,https://github.com/CSSEGISandData/COVID-19,"[{""name"":""Larry Davis"",""email"":""lazdnet@gmail.com"",""twitter"":""lazdnet"",""github"":""lazd"",""country"":""USA"",""state"":""CA"",""county"":""San Francisco"",""city"":""San Francisco"",""flag"":""🇺🇸""}]","[{""name"":""JHU CSSE"",""url"":""https://systems.jhu.edu/research/public-health/ncov/""}]",country,0.47058823529411764,"[""Africa/Libreville""]",91,
